author,published_at,updated_at,like_count,text
@maimunahahmad9055,2024-01-09T02:41:15Z,2024-01-09T02:41:15Z,1,Setuju pak anis saya orang miskin jadi tkw <br>Tapi saya dangat setuju seperti di sini tempat saya kerja di negara neagara arab para jazz dan tni polri seperti itu semua tempat mereka di bangun kan oleh negara
@denokastuti,2024-01-09T02:40:28Z,2024-01-09T02:40:28Z,0,Nungguin adu gagasan di mata najwa aja deh.. males nonton di tv soalnya tv udah berasa kayak timses semua.. yg tv sono ngomong ngono yg tv sini ngomong gini yg tv itu ngomong gitu
@maimunahahmad9055,2024-01-09T02:34:48Z,2024-01-09T02:34:48Z,1,Untuk prabowo semua orang keliru😂😂😂😂😂  selalu keliru jawaban nya
@user-jy5sz2xn8o,2024-01-09T02:33:57Z,2024-01-09T02:33:57Z,0,prabowo di hati
@afilaroon7578,2024-01-09T02:30:36Z,2024-01-09T02:30:36Z,0,"Saya sudah tahu kek mana 3 org ini yaaaa, baiklaahhhhhh sy tau mau coblos siapa"
@ventjepandelaki9644,2024-01-09T02:28:17Z,2024-01-09T02:28:17Z,36,"Maaf, kami rakyat menginginkan kerja nyata nanti bukan hanya hebat berorasi, berteori, berpuisi. Belajar dari pengalaman di DKI maka kita jangan salah pilih."
@dreamies09,2024-01-09T02:27:56Z,2024-01-09T02:27:56Z,1,"&quot;anda menyesatkan, tidak pantas bicara etika, dan banyak kelirunya sedangkan saya transparan, terbuka dan cinta tanah air&quot;, bapak Prabowo yang terhormat, dunia tidak berputar untuk bapak, mudah banget tuh mulut nge-judge dan mencap orang hihhh ngeri wkwk"
@user-ns2bc4iz2f,2024-01-09T02:27:20Z,2024-01-09T02:27:20Z,0,Abis cuma pintar ngomong aja
@WoodWood-wb7up,2024-01-09T02:26:39Z,2024-01-09T02:26:39Z,1,Untuk apa nonton debat. Sejak jaman pak harto pilpres itu curang. Dan yang menang di pilpres nanti yg paling curang. Saya tak trpengaruh siapa pendukungnya dan elit elit pendukungnya. Semua punya kepentingan masing masing.dari pada nonton debat lebih baik kerja.
@alvinanuraziziyah2743,2024-01-09T02:25:05Z,2024-01-09T02:25:05Z,0,"Waktu sesi tanya jawab, cuma satu pertanyaan saya, debat model apa ini? 😂ga terhormat smaa sekali"
@SahabuSudirman,2024-01-09T02:23:03Z,2024-01-09T02:23:03Z,0,Pertanyaan sdh disegel tp sebelum disegel apa tidak bisa dishare ?
@nataliayesiscabrugman-fp3jy,2024-01-09T02:22:57Z,2024-01-09T02:22:57Z,6,"20% debat sesuai tema, 80% saling serang personal bullying.<br>harusnya setau gw yg diserang itu visinya, policynya, hal² krusial lainnya ini bukan malah pribadinya dan hal² yg gak perlu. monmap keg org sdm rendah lagi adu kemampuan sma yg ga punya apa² nyerang ke yg lain. <br><br>dan para pendukungnya ga bisa diajak kondusif treak² keg lgi nnton cerdas cermat. <br><br>INI DEBAT CAPRES KAN BUKAN CERDAS CERMAT ANTAR DESA KAN? <br><br>Mungkin buat KPU kalo penonton ga bisa kondusif di keluarin ajalah ganggu."
@fitalidya8065,2024-01-09T02:21:32Z,2024-01-09T02:21:32Z,2,Tetap prabowo gibran...❤<br>cara debat menirulah tahun 2019 jokowi prabowo debat elegan tidak debat seperti pak anis pak ganjar yang seperti obrolan ibu ibu nyinyir<br>semakin kalian menyerang prabowo semakin terlihat tidak pantas mereka menjadi pemimpin negara...salam damai
@maiackerman6046,2024-01-09T02:21:09Z,2024-01-09T02:21:09Z,1,sangat sengkuni ga sih.... kalian inget ga pas debat sama pak ahok hampir sama nih ujung ujungnya dia jadi gubenur pak ahok dipenjara... klo pak prabowo membeberkan semuanya yaudah fix pak prabowo di penjara
@user-df4iz8ij9r,2024-01-09T02:20:14Z,2024-01-09T02:20:14Z,1,Anis mantaf
@muhamadnurrifai9512,2024-01-09T02:19:07Z,2024-01-09T02:19:07Z,0,"11 mas dari 100, kaya kerjamu ada aja mas wkwk😂"
@zorojuro5615,2024-01-09T02:14:53Z,2024-01-09T02:17:25Z,2,"saya belum ada menentukan pilihan ke capres dan cawapres tsb, <br>tapi menurut saya debat kali ini mutlak dimenangkan oleh paslon 02,<br>serangan demi serangan, pertanyaan demi pertanyaan yang menohok dan pernyataan-pernyataan yang menurut saya sangat tajam dari paslon lain sangat wajar kiranya dikarenakan paslon 02 juga sebagai menteri pertahanan RI,<br><br>tetapi yang sangat mengesankan bahwa, 02 tetap dengan pendiriannya, <br><br>sebenarnya paslon 01 dan 03 sedang menguji apakah bisa paslon 02 bertahan atas dasar kerahasiaan negara dari pertanyaan paslon lain,<br><br>jika paslon 02 terpancing membuka data, itu akan membuka selebar lebarnya serangan politis dari paslon  lain, karena pasti akan ada berita esok hari &quot;Capres 02 sebagai menhan tidak dapat mempertahankan kerahasiaan negara di debat capres, bagaimana kalau sudah jadi presiden&quot;?<br><br>salut untuk pak Prabowo,<br>serta pak Anis dan Pak Ganjar,<br><br>tetap semangat"
@maimunahahmad9055,2024-01-09T02:14:43Z,2024-01-09T02:14:43Z,3,😂 prabowo tidak menjawab malah mengelak dan mau brantem😢
@mozarella916,2024-01-09T02:14:18Z,2024-01-09T02:14:18Z,4,AMIN☝👍
@muhamadnurrifai9512,2024-01-09T02:10:41Z,2024-01-09T02:10:41Z,0,"PRABOWO ITU BASICNYA PERWIRA BUKAN PENDONGENG, JADI JANGAN PILIH PENDONGENG, AWAS TERBUJUK SAMA RAYUAN KATA2 GUYS"
@FitriYani-ee6kj,2024-01-09T02:07:59Z,2024-01-09T02:07:59Z,1,Anis ini kalo mau mencari suara janji nya kemanisan bgt sama kaya pas mencalonkan jadi gubernur janjinya waduh manis bgt . Cicil an dgn bunga sekecilnya lah dll pas sdh menjabat ditanya janji nya kapan malah bilang janji saya dlu apa ya
@matkelicuk8578,2024-01-09T02:07:37Z,2024-01-09T02:07:37Z,2,Gibran lagi geleng² soalnya udah ga bisa lagi bikin singkatan esgeie 😂
@kachokako3444,2024-01-09T02:07:23Z,2024-01-09T02:07:23Z,1,"Mungkin pak prabowo harus lebih banyak belajar prestasi diri sendiri dan bawahannya. Itu penting banget lho, bapak. 😂<br><br>Ga bisa dong cm mengandalkan kata² kosong lagi. Harus persiapan detail dan mendalam dong sebelum debat.<br><br>Timnya gimana ya, apa merasa sudah di atas angin dan gak perlu ya melakukan persiapan yg mendalam dan detail. 😅<br><br>Kesian klo memang punya prestasi ga bisa show off pas punya kesempatan. Tp y kesempatan mmg cm bisa berguna kalau punya persiapan yg cukup 🙂"
@iyanapriansyah9543,2024-01-09T02:05:55Z,2024-01-09T02:05:55Z,0,Anjirr kaget saya sama pak anis masa suruh buka kekurangan masalah pertahanan yang notabennya salah satu titik vital sebuah negara kok suruh dibuka ke publik😮ini live loh
@amnirachmawati317,2024-01-09T02:01:39Z,2024-01-09T02:01:39Z,0,gedeg bgt sama tim hore kasian moderator sampe capek
@mozarella916,2024-01-09T02:01:02Z,2024-01-09T02:01:02Z,3,Debat cuma bisa bilang&quot; saya setuju  dengan pak ganjar &quot; Namanya acara debat tunjukkan sendiri gagasan anda
@phinisicraft8129,2024-01-09T02:00:55Z,2024-01-09T02:00:55Z,2,"hanya paslon no.2 yg tdk memberikan waktu nya untuk ditanya di konfrensi pers pasca debat kemarin. tambah satu alasan lagi untuk <a href=""http://www.youtube.com/results?search_query=%23tidakpilihno2"">#tidakpilihno2</a>"
@namatelahdihapus6767,2024-01-09T01:59:19Z,2024-01-09T01:59:19Z,0,"Paslon 2 bahas negara,no 1 dan 3 bahas Prabowo 😂"
@nisakummi8395,2024-01-09T01:58:39Z,2024-01-09T01:58:39Z,383,"Emosi itu wajar karena di serang apalagi didepan umum. Kontrol emosinya di usia juga perlu diperhatikan. Sementara yang tidak diserang, terlihat enteng itu hal yang sangat wajar pula. Jadi saya harap masyarakat tidak hanya mengkritisi masalah emosinya saja. Coba tempatkan diri kita di posisi yang diserang, belum tentu bisa merespon dengan baik."
@maimunahahmad9055,2024-01-09T01:58:17Z,2024-01-09T01:58:17Z,0,Dari gelagat nya kebingungan untuk kontrol emosi pak prabowo <br>Di saat dia ingat harus kontrol emosional nya dia hanya pegang microphone nya dan bar bar nya pelan pelan
@namatelahdihapus6767,2024-01-09T01:57:17Z,2024-01-09T01:57:17Z,1,700triliun buat beli alutsista bekas??sok tau sekali capres 1 ini
@anggitramadhan3474,2024-01-09T01:54:34Z,2024-01-09T01:54:34Z,1,Keliatannya capres 01 banyak nonton video bossman mardigu..
@32.yudhihadiwijaya77,2024-01-09T01:50:57Z,2024-01-09T01:50:57Z,1,"Tolong dipertemukan lagi dong mbk najwa , 3 capres beserta cawapresnya di mata najwa dong ,dengan tema (indonesia mau dibentuk/ditata seperti apa kedepannya) . Sekaligus diundang juga pak rocky gerung sebagai penengah diantara 3 pasangan capres cawapres agar bisa membantu seluruh rakyat indonesia berfikir memakai akal sehat untuk memilih kedepannya. Pastinya akan lebih seru jika ke 3³ pasangannya mau bertemu untuk membahas hal itu bersama ditengahi pak rocky gerung selaku presiden akal sehat 👍"
@safitri-7918,2024-01-09T01:49:13Z,2024-01-09T01:49:13Z,1,KONSEP BAJUNYA PAK GANJAR GIMANA SII😭
@hasanhendrarta7926,2024-01-09T01:48:10Z,2024-01-09T01:48:10Z,0,"Obyektif saja ya bukan bela siapa2 prabowo sebagai Menteri Menhan banyak prestasinya dan.kemajuan, Indonesia naik peringkat rangkingnya kekuatan militernya yg semula di rangking 15 th 2021 sekarang naik ke rangking 13 dari 150 negara seluruh dunia. Pembelian Alutsista yg modern karena Indonesia sekarang sangat mendesak butuh alutsista untuk menjaga negara NKRI dari ancaman negara asing yg saat ini negara asing banyak yg mengincar  Indonesia terutama yg berhubungan dengan sumber daya alam Indonesia maka Indonesia harus menjadi negara yg kuat supaya negara asing tidak macam2 dg Indonesia. Kalau dinilai dg angka cuma 11 dari 100 itu tidak obyektif dan tidak sesuai pada topik debat capres.terkesan menjatuhkan citra sebagai menhan."
@meltfann8252,2024-01-09T01:45:25Z,2024-01-09T01:45:25Z,1,Yuk narasi dan mata najwa kek ny bisa membedah ke3 capres kita krn kita tau waktu mereka terbatas untuk menyampaikan  gagasan dan sanggahan ny
@padaalternative,2024-01-09T01:43:53Z,2024-01-09T01:43:53Z,0,Harapan saya semoga pak surya paloh dan jusuf kalla tidak menjadi prabowo prabowo lainnya
@mozarella916,2024-01-09T01:39:03Z,2024-01-09T01:39:03Z,90,1.Anies emang ambisius untuk perubahan tapi paling relevan dijaman modern ini<br>2.pak prabowo clear melanjutkan kerja dari presiden dari sebelumnya sehingga indonesia akan begitu begitu saja<br>3.pak ganjar sayang salah partai
@gheghesty2915,2024-01-09T01:38:27Z,2024-01-09T01:38:27Z,4,Pak Ganjar Kereeennnnn ❤❤❤
@mochagame4439,2024-01-09T01:38:07Z,2024-01-09T01:38:07Z,1,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=9634"">2:40:34</a>"
@hapebarucuykuy6606,2024-01-09T01:37:21Z,2024-01-09T01:37:21Z,1,"1 DAN 2 BERANTEM KAYA ANAK SMK , UDA JELAS YG DEWASA ITU YG 3. 😂😂😂😂😂"
@padaalternative,2024-01-09T01:35:30Z,2024-01-09T01:35:30Z,2,Yakinkan saya untuk memilih Anda -Anda.<br> Saya perhatikan pak Prabowo ini slalu dipancing oleh pak Anis bahkan sering mengarah ke urusan pribadi.<br>Pak Ganjar lebih fokus pada topik<br>Pak Anis lebih dominan menyerang prabowo dan pemerintahan dengan kata kata diabetes terlalu manis.<br>Saya menilai Pak Anis ini memang sangat &quot;berbahaya&quot; <br><br>Pak prabowo biasanya selalu menghindari untuk memulai menguliti personal orang lain.<br>Tapi Emosionalnya mudah tersulut.<br>Namun belakangan beliau mulai bisa mengontrol.<br><br>Intinya Dimana mana orang banyak kerja itu  tidak banyak bicara
@zanatulkhoiriyah,2024-01-09T01:34:05Z,2024-01-09T01:34:05Z,1,"Enek gw ngeliat 01 sama 03, kecuali prof mahfud"
@hadiibnuhasyim8581,2024-01-09T01:31:14Z,2024-01-09T01:31:14Z,2,Cara bicara nya anies ini seperti mahasiswa yg demo. Sangat menggebu gebu dan ambisius🙃
@ardiansyahlukmana8110,2024-01-09T01:30:02Z,2024-01-09T01:30:02Z,0,Udah pada tua nonton debat ngapain teriak teriak 😢
@user-jd6sd7ze1m,2024-01-09T01:25:54Z,2024-01-09T01:25:54Z,2,ANIES PRESIDEN!!!!!<br>GANJAR WAKIL PRESIDEN !!!!!<br><br>THE BEST COMBO!!!!!!!!
@laluisrokmiharjan8389,2024-01-09T01:24:19Z,2024-01-09T01:24:19Z,1,Kak Najwa... kalok bisa telpon pak Prabowo jangan ikut debat di debat2 berikutnya... saya takut dia struck.😂 Karena dia emosian
@imameguswan,2024-01-09T01:22:49Z,2024-01-09T01:22:49Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=12289"">3:24:49</a> Bagian keren 🤟"
@KataSeRi,2024-01-09T01:21:08Z,2024-01-09T01:21:08Z,0,"Semoga ditahun mendatang dapat mengakses internet dengan lebih aman dan adil merata disetiap daerah. Tidak terbayangkan yang bertempat tinggal dipelosok negeri ini, saya saja yang tinggal 1 km dari salah satu gedung pemerintahan kabupaten belum bisa mengakses internet dengan lancar, tidak ada sinyal.<br>Tidak sabar Mbak Nana untuk melihat debat ke tiga capres di Narasi..."
@user-ki9hr5cq2t,2024-01-09T01:20:58Z,2024-01-09T01:20:58Z,1,"Pak Ganjar....itu urusan pertahanan ..dan merupakan rahasia negara,bukan untuk buka² rahasia negara"
@salmanrusdi8896,2024-01-09T01:19:37Z,2024-01-09T01:19:37Z,0,Closing stetmen Pak Anies luar biasa
@putrihalim1058,2024-01-09T01:16:51Z,2024-01-09T01:16:51Z,2,Bismillah pak bowo sehat selalu pak
@user-ki9hr5cq2t,2024-01-09T01:14:11Z,2024-01-09T01:14:11Z,5,Pak Anis...anda terlalu memprovokasi...hal yg pribadi kenapa di muat ke debat ini pak Anis
@arrax5049,2024-01-09T01:13:18Z,2024-01-09T01:13:18Z,12,"Kemarin2 diundang ke forum2 terbuka di kampus2 pada nggak mau datang, alasannya kita mau yg resmi di KPU, ehh sekarang disuruh tunjukkan data di forum resmi malah minta diskusi terbuka karena waktunya terlalu sedikit, yaa oke nanti langsung aja dah mba Nana adain forum terbukanya, kalau masih nggak datang yaa kebangetan 🤣"
@Zoyaenjel-rp9zm,2024-01-09T01:13:14Z,2024-01-09T01:13:14Z,6,seluruh masyrakat ntt dukung prabowo gibran..
@mirraysl8390,2024-01-09T01:13:14Z,2024-01-09T01:13:14Z,1,PA ANIES ON POINT. BRAVO👍
@erniaaaaaaaa,2024-01-09T01:12:37Z,2024-01-09T01:12:37Z,69,dalam debat ini saya semakin yakin pilih bapak brabowo❤
@ammahsyams,2024-01-09T01:08:02Z,2024-01-09T01:08:46Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=5040"">1:24:00</a>"
@egodesta9022,2024-01-09T01:07:56Z,2024-01-09T01:07:56Z,0,Kuli pancet kuli bah 1 bah 2 bah 3 sek kuli jgn terlAlu fanatik
@subanbandi6245,2024-01-09T01:05:34Z,2024-01-09T01:05:34Z,0,"Walau debat Capres belum memuaskan dari waktu tayang namun semoga kita-kita sebagai rakyat yg cerdas sudah dapat menilai secara jujur siapa calon presiden yg memiliki intelektual, cerdas dan bijak. Semoga kita sebagai rakyat secara bijak juga dapat menetukan pilihan yg tepat presiden utk 5 tahun kedepan yg dapat menjadikan Indonesia adil, makmur dan masuk dalam kanca internasional. tdk malu maluin."
@ajengsonia4431,2024-01-09T01:04:50Z,2024-01-09T01:04:50Z,0,gw gasuka audience nya
@imameguswan,2024-01-09T01:03:13Z,2024-01-09T01:03:13Z,0,Pak Ganjar OK juga... 🎉
@SlametSlam-ey2fn,2024-01-09T01:03:01Z,2024-01-09T01:03:01Z,0,"Saya sangat terhibur dengan debat capres ke-tiga, sebagai netral saya sangat terhibur 😂😂😂"
@mikahariyadi9710,2024-01-09T01:02:46Z,2024-01-09T01:02:46Z,0,Kupas tuntas mata najwa
@rhaillyprowv8212,2024-01-09T00:59:27Z,2024-01-09T00:59:27Z,0,Yg penting jang pakde wowo😂
@maimunahahmad9055,2024-01-09T00:58:31Z,2024-01-09T00:58:31Z,0,Ambisi banget 😢pak prabowo ingin jadi presiden trus nyalon terus kenapa sih dia
@maimunahahmad9055,2024-01-09T00:52:05Z,2024-01-09T00:52:05Z,0,Pak probowo bisa tidak ngomong jangan ikut sama tangan nya 😂😢😢😢😢😢😊😊😊 yang gagah sopan dan elegant <br>Seperti pak anis dan calon numer 3❤
@armanke13,2024-01-09T00:51:03Z,2024-01-09T00:51:03Z,1,"Prabowo bukan emosional justru men-a-han emosi jd keliatan agak cemas, suaranya kedengaran bergetar, imo"
@ALIN_SAFITRI-1733,2024-01-09T00:41:22Z,2024-01-09T00:41:22Z,0,Pak Anies emang paling bisa mancing2 emosi pak Wowo 😂😂😂
@tepajensen7336,2024-01-09T00:40:10Z,2024-01-09T00:40:10Z,3,"Ngomongnya anis lancar banget, kayak habis makan pepaya..g ada amandelnya..tapi teori tok. Action less"
@ALIN_SAFITRI-1733,2024-01-09T00:39:54Z,2024-01-09T00:39:54Z,17,Pak Anies the best lah!! ❤❤
@privatedocuments5786,2024-01-09T00:39:27Z,2024-01-09T00:39:27Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=6594"">1:49:54</a>"
@armanke13,2024-01-09T00:38:03Z,2024-01-09T00:38:03Z,106,"Anies ngomong etika hukum, Prabowo nangkepnya etika moral? Cmiiw"
@fyodorgavril589,2024-01-09T00:35:38Z,2024-01-09T00:35:38Z,14,"yang jadi presiden antara nomor 2 atau 3,<br><br> nomor 1 akan menjadi gelandangan politik, nasibnya akan seperti amien rais,"
@elfatih9864,2024-01-09T00:30:51Z,2024-01-09T00:30:51Z,44,All in pak prabowo-gibran❤
@ALKagheGaming,2024-01-09T00:30:26Z,2024-01-09T00:31:07Z,18,"Memang benar kata pak Anies, harus nya prabowo mngatakan inilah yg sdah kulakukan demi menjaga data rahasia negara, inilah yg sdah ku bangun untuk kemakmuran TNI dll. Tp tdk prnah ada kalimat itu, seakan2 Prabowo baru mau jd calon Menhan."
@maimunahahmad9055,2024-01-09T00:28:52Z,2024-01-09T00:28:52Z,3,السلام عليكم ورحمة الله وبركاته ❤❤❤<br>In Sha Allah Pak Anis 🙏 ❤️ AaMiiiinnn Ya rabbal alamin
@sandysutakusumah9025,2024-01-09T00:27:26Z,2024-01-09T00:27:26Z,5,"Intinya wowo nggk siap debat, udah itu aja"
@ardiansstudio5571,2024-01-09T00:25:26Z,2024-01-09T00:25:26Z,1,"Enak nih acaranya lebih nyantai biyar beda&quot; calon capresnya, kata cak imin serius tapi santai❤"
@user-tt6cu5dt3x,2024-01-09T00:24:28Z,2024-01-09T00:24:28Z,1,"Sebenarnya yang salah itu yg ngasih topik pertahanan, intinya begini percuma beli alat alat pertahanan wong kita gk perang , kalaupun perang bukan hanya TNI yang maju tapi rakyat Indonesia juga, yang saya sayangkan kenapa topiknya aneh , dan kenapa memperdebatkan kemakmuran aparat, mereka makmur , mereka sakit di tanggung negara, kedua anaknya di tanggung negara,bahkan mati di tanggung negara punya jatah rumah kendaraan dinas, dan jatah bahan bakar, topiknya seharusnya kami rakyat kecilmu ini yang hanya punya Mio Karbu Tahun 2008 tapi bayar pajak untuk Indonesia, yang sakit tidak di tanggung negara matipun tidak di tanggung negara, salam dari Rakyat Biasa para Capres 🙏"
@hanyakomen01,2024-01-09T00:21:29Z,2024-01-09T00:21:29Z,0,"Pilih pak prabowo, yang laen nyusahin 😂"
@mikeacong719,2024-01-09T00:20:51Z,2024-01-09T00:20:51Z,0,"Anis dosen sekaleeee, ketika di suruh kerjakan apa yg diomongin...bingung"
@AhmadFauzi-gc6yk,2024-01-09T00:17:42Z,2024-01-09T00:17:42Z,1,Inget jngn pilih yang ada tanduknya
@nurrochmansyah456,2024-01-09T00:17:24Z,2024-01-09T00:17:24Z,123,"Jangan memilih pemimpin (termasuk pendukungnya) yg melakukan kecurangan, bila ingin warga negara nya tidak mau dicurangin dan di injak 5thn kedepan"
@user-ki9hr5cq2t,2024-01-09T00:16:59Z,2024-01-09T00:16:59Z,0,Banyak sekali orang pintar dari negara kita Indonesia menjual otak dan karyanya ke luar negri sebab tdk pernah mendapat perhatian dari pemerintahan negara
@kurtubidicky-tv8xj,2024-01-09T00:11:08Z,2024-01-09T00:11:08Z,3,"Semakin jelas pernyataan almarhum kh.gusdur syapa yg ikhlas,dan siapa yg pandai bicara alias banyak omong"
@user-cx5gp7bu4q,2024-01-09T00:10:41Z,2024-01-09T00:10:41Z,1,Jangan dikorupsi?! sektor dan bidang apa sih yg ga dikorup ? Contoh slh 1 hal konyol tntg keamanan di bid Cyber adlh ngangkat mentri kominfo yg ga paham dn pny background IT🤣
@firmansid2392,2024-01-09T00:10:00Z,2024-01-09T00:10:00Z,0,Ini mah bkan debat capres melainkan menyindir 1 sm lain..pinternya pada kelewatan jadi pada kebelinger
@adityacowklat,2024-01-09T00:09:57Z,2024-01-09T00:09:57Z,1,"Penontonnya ky sporter billa, g bisa bedain serius apa g"
@userhopeless4085,2024-01-09T00:04:32Z,2024-01-09T00:04:32Z,1,Sy dkung anies .indo btuh prubahan utk mnjd lbih maju
@yannnproject,2024-01-09T00:00:14Z,2024-01-09T00:00:14Z,2,Kok apk prabowo bilang gaza lemah ya ? kalau lemah gak mungkin bisa bertahan sampai skrg pak. saudara seiman kita disana sedang memperjuangkan masjid suci masjid aqso. tapi bapak malam berkata seperti itu
@amnirachmawati317,2024-01-08T23:59:39Z,2024-01-08T23:59:39Z,4,"pak anies dan ganjar sudah sesuai tema lo, itu namanya bukan menyerang tp menanyakan kinerja orang yg lagi ngejabat sebagai menhan wich is sesuai tema pertahanan. dia juga lagi jabat to? trs harusnya kalo kerjanya bener2 baik harusnya ga merasa terserang dan malah jadi yang paling perform disini karena bidangnya beliau. dan masalah tanah itu bukan ranah pribadi karena itu tanah HGU yg disampaikan Paslon 1"
@santuycuy14,2024-01-08T23:58:40Z,2024-01-08T23:59:11Z,9,"Yg cut2 video pak prabowo ga mau salaman sama Pak Anis coba deh lihat full videonya, disini Pak Prabowo masih diatas panggung brsalaman sama orang2 banyak partainya. Justru pak anislah yg lgsung turun dri panggung debat woyyy. Jdi benar konferensi Pak Prabowo bilang, harusnya Pak Anis lah yg nyamperin ke Pak Prabowo krena Pak Prabowo lebih tua dri Pak Anissss !! Gila jahat banget yg fitnah2 !"
@widiutomo4878,2024-01-08T23:51:53Z,2024-01-08T23:51:53Z,0,"mba nana, kenapa calon yang sekarang kok ada calon yang masih ngejabat bukannya gak boleh ya<br><a href=""http://www.youtube.com/results?search_query=%23nanyainimah"">#nanyainimah</a> 🙏"
